date,temperature,weather,wind,humidity,barometer,visibility,time
2022-04-01,26,Overcast.,19 km/h,65,1015 mbar,6,13:00
2022-04-01,26,Scattered clouds.,15 km/h,65,1013 mbar,8,16:00
2022-04-01,24,Passing clouds.,9 km/h,78,1014 mbar,7,19:00
2022-04-01,23,Overcast.,13 km/h,89,1017 mbar,5,22:00
2022-04-02,22,Overcast.,No wind,93,1016 mbar,5,01:00
2022-04-02,21,Overcast.,No wind,91,1015 mbar,5,04:00
2022-04-02,22,Scattered clouds.,11 km/h,86,1016 mbar,5,07:00
2022-04-02,28,Scattered clouds.,7 km/h,52,1016 mbar,6,10:00
2022-04-02,28,Partly sunny.,24 km/h,59,1014 mbar,6,13:00
2022-04-02,22,Overcast.,13 km/h,91,1016 mbar,6,22:00
2022-04-03,22,Passing clouds.,No wind,96,1015 mbar,5,01:00
2022-04-03,22,Passing clouds.,No wind,96,1015 mbar,4,04:00
2022-04-03,22,Partly sunny.,No wind,95,1015 mbar,3,07:00
2022-04-03,26,Scattered clouds.,11 km/h,66,1017 mbar,10,10:00
2022-04-03,28,Overcast.,26 km/h,59,1014 mbar,8,13:00
2022-04-03,22,Thundershowers. Overcast.,17 km/h,91,1014 mbar,3,16:00
2022-04-03,21,Light rain. Overcast.,7 km/h,96,1016 mbar,3,19:00
2022-04-04,21,Passing clouds.,No wind,93,1016 mbar,3,01:00
2022-04-04,21,Passing clouds.,7 km/h,94,1015 mbar,4,04:00
2022-04-04,21,Partly sunny.,No wind,98,1016 mbar,7,07:00
2022-04-04,25,Partly sunny.,No wind,74,1017 mbar,8,10:00
2022-04-04,28,Scattered clouds.,19 km/h,58,1015 mbar,10,13:00
2022-04-04,28,Thunderstorms. Partly sunny.,26 km/h,59,1013 mbar,7,16:00
2022-04-04,23,Passing clouds.,9 km/h,89,1016 mbar,8,19:00
2022-04-05,22,Passing clouds.,No wind,92,1017 mbar,7,01:00
2022-04-05,20,Passing clouds.,No wind,95,1016 mbar,5,04:00
2022-04-05,21,Fog.,6 km/h,96,1017 mbar,3,07:00
2022-04-05,26,Partly sunny.,4 km/h,70,1018 mbar,5,10:00
2022-04-05,26,Thunderstorms. Partly sunny.,22 km/h,64,1014 mbar,6,13:00
2022-04-05,21,Passing clouds.,6 km/h,88,1017 mbar,4,19:00
2022-04-05,20,Passing clouds.,4 km/h,89,1018 mbar,4,22:00
2022-04-06,20,Passing clouds.,No wind,92,1017 mbar,4,01:00
2022-04-06,20,Passing clouds.,No wind,92,1016 mbar,4,04:00
2022-04-06,20,Partly sunny.,9 km/h,90,1017 mbar,2,07:00
2022-04-06,28,Scattered clouds.,No wind,86,1017 mbar,7,10:00
2022-04-06,27,Thunderstorms. Overcast.,24 km/h,68,1014 mbar,7,13:00
2022-04-06,22,Light rain. Overcast.,9 km/h,94,1015 mbar,4,16:00
2022-04-06,21,Passing clouds.,7 km/h,96,1015 mbar,4,19:00
2022-04-07,21,Passing clouds.,No wind,96,1016 mbar,3,01:00
2022-04-07,26,Scattered clouds.,7 km/h,58,1017 mbar,10,10:00
2022-04-07,27,Partly sunny.,13 km/h,66,1014 mbar,10,13:00
2022-04-07,26,Thunderstorms. Overcast.,20 km/h,66,1013 mbar,8,16:00
2022-04-07,22,Light rain. Overcast.,9 km/h,97,1015 mbar,5,19:00
2022-04-08,19,Passing clouds.,No wind,94,1015 mbar,5,04:00
2022-04-08,20,Scattered clouds.,7 km/h,92,1016 mbar,6,07:00
2022-04-08,26,Scattered clouds.,6 km/h,60,1017 mbar,8,10:00
2022-04-08,21,Light rain. Overcast.,13 km/h,97,1014 mbar,5,16:00
2022-04-08,21,Passing clouds.,6 km/h,91,1014 mbar,7,19:00
2022-04-08,21,Passing clouds.,7 km/h,94,1016 mbar,5,22:00
2022-04-09,20,Passing clouds.,No wind,95,1016 mbar,5,01:00
2022-04-09,20,Passing clouds.,No wind,95,1014 mbar,5,04:00
2022-04-09,21,Scattered clouds.,4 km/h,87,1015 mbar,7,07:00
2022-04-09,26,Scattered clouds.,7 km/h,57,1016 mbar,10,10:00
2022-04-09,23,Thundershowers. Sunny.,22 km/h,87,1013 mbar,6,13:00
2022-04-09,22,Thunderstorms. Overcast.,7 km/h,94,1014 mbar,4,19:00
2022-04-09,22,Passing clouds.,No wind,94,1016 mbar,4,22:00
2022-04-10,20,Fog.,No wind,98,1014 mbar,3,04:00
2022-04-10,20,Fog.,6 km/h,99,1016 mbar,2,07:00
2022-04-10,27,Partly sunny.,9 km/h,70,1016 mbar,5,10:00
2022-04-10,23,Thundershowers. Overcast.,7 km/h,83,1014 mbar,3,13:00
2022-04-10,27,Partly sunny.,19 km/h,71,1012 mbar,5,16:00
2022-04-10,22,Thundershowers. Overcast.,No wind,95,1015 mbar,3,19:00
2022-04-10,21,Overcast.,No wind,95,1016 mbar,3,22:00
2022-04-11,21,Fog.,No wind,93,1015 mbar,2,01:00
2022-04-11,21,Overcast.,No wind,95,1015 mbar,3,04:00
2022-04-11,21,Fog.,6 km/h,96,1016 mbar,2,07:00
2022-04-11,27,Scattered clouds.,7 km/h,70,1016 mbar,6,10:00
2022-04-11,22,Thundershowers. Overcast.,13 km/h,97,1012 mbar,2,16:00
2022-04-11,22,Overcast.,No wind,95,1014 mbar,6,19:00
2022-04-11,21,Light rain. Overcast.,6 km/h,96,1016 mbar,4,22:00
2022-04-12,21,Fog.,No wind,97,1015 mbar,4,01:00
2022-04-12,21,Fog.,6 km/h,96,1014 mbar,3,04:00
2022-04-12,21,Fog.,6 km/h,98,1015 mbar,3,07:00
2022-04-12,26,Scattered clouds.,6 km/h,69,1016 mbar,7,10:00
2022-04-12,27,Overcast.,19 km/h,71,1013 mbar,7,13:00
2022-04-12,22,Passing clouds.,7 km/h,93,1015 mbar,3,22:00
2022-04-13,21,Passing clouds.,No wind,92,1014 mbar,3,01:00
2022-04-13,20,Passing clouds.,No wind,98,1014 mbar,3,04:00
2022-04-13,19,Haze.,6 km/h,90,1015 mbar,5,07:00
2022-04-13,26,Scattered clouds.,4 km/h,57,1015 mbar,7,10:00
2022-04-13,27,Partly sunny.,15 km/h,59,1011 mbar,7,16:00
2022-04-13,23,Overcast.,9 km/h,90,1013 mbar,7,19:00
2022-04-13,22,Overcast.,No wind,95,1015 mbar,3,22:00
2022-04-14,21,Overcast.,No wind,95,1013 mbar,3,04:00
2022-04-14,21,Scattered clouds.,6 km/h,94,1014 mbar,5,07:00
2022-04-14,26,Overcast.,15 km/h,74,1011 mbar,7,16:00
2022-04-15,22,Fog.,No wind,96,1014 mbar,3,01:00
2022-04-15,22,Fog.,No wind,96,1014 mbar,3,04:00
2022-04-15,22,Partly sunny.,6 km/h,93,1015 mbar,3,07:00
2022-04-15,27,Overcast.,9 km/h,68,1013 mbar,7,13:00
2022-04-15,21,Light rain. Passing clouds.,7 km/h,96,1017 mbar,3,22:00
2022-04-16,20,Overcast.,No wind,96,1016 mbar,6,01:00
2022-04-16,21,Passing clouds.,6 km/h,89,1015 mbar,8,07:00
2022-04-16,26,Passing clouds.,No wind,68,1015 mbar,8,10:00
2022-04-16,28,Partly sunny.,19 km/h,66,1013 mbar,8,13:00
2022-04-16,27,Overcast.,15 km/h,71,1011 mbar,7,16:00
2022-04-16,22,Thundershowers. Overcast.,9 km/h,94,1013 mbar,3,19:00
2022-04-16,23,Light rain. Overcast.,9 km/h,96,1015 mbar,3,22:00
2022-04-17,21,Overcast.,No wind,93,1014 mbar,3,01:00
2022-04-17,21,Fog.,No wind,93,1012 mbar,2,04:00
2022-04-17,21,Fog.,No wind,96,1013 mbar,2,07:00
2022-04-17,27,Scattered clouds.,No wind,72,1014 mbar,4,10:00
2022-04-17,25,Partly sunny.,19 km/h,85,1013 mbar,4,13:00
2022-04-17,24,Thunderstorms. Overcast.,11 km/h,89,1012 mbar,5,19:00
2022-04-17,23,Thunderstorms. Overcast.,11 km/h,93,1015 mbar,5,22:00
2022-04-18,22,Passing clouds.,No wind,95,1014 mbar,5,01:00
2022-04-18,22,Fog.,No wind,96,1014 mbar,3,07:00
2022-04-18,27,Overcast.,15 km/h,69,1012 mbar,7,13:00
2022-04-18,21,Thundershowers. Overcast.,7 km/h,98,1017 mbar,3,22:00
2022-04-19,21,Passing clouds.,No wind,96,1016 mbar,3,01:00
2022-04-19,20,Fog.,No wind,95,1014 mbar,2,04:00
2022-04-19,21,Fog.,No wind,99,1015 mbar,3,07:00
2022-04-19,27,Scattered clouds.,9 km/h,63,1015 mbar,7,10:00
2022-04-19,29,Partly sunny.,19 km/h,54,1013 mbar,10,13:00
2022-04-19,27,Overcast.,28 km/h,70,1012 mbar,7,16:00
2022-04-20,24,Passing clouds.,No wind,78,1015 mbar,3,01:00
2022-04-20,21,Fog.,6 km/h,96,1014 mbar,3,07:00
2022-04-20,28,Partly sunny.,22 km/h,61,1012 mbar,6,13:00
2022-04-20,24,Thunderstorms. Passing clouds.,13 km/h,83,1013 mbar,5,19:00
2022-04-20,24,Passing clouds.,13 km/h,79,1015 mbar,6,22:00
2022-04-21,22,Passing clouds.,9 km/h,86,1014 mbar,6,01:00
2022-04-21,21,Passing clouds.,4 km/h,96,1013 mbar,5,04:00
2022-04-21,22,Partly sunny.,4 km/h,97,1015 mbar,5,07:00
2022-04-21,23,Overcast.,11 km/h,94,1014 mbar,4,13:00
2022-04-21,24,Partly sunny.,11 km/h,76,1012 mbar,7,16:00
2022-04-21,22,Passing clouds.,9 km/h,88,1014 mbar,5,19:00
2022-04-22,28,Partly sunny.,9 km/h,66,1013 mbar,7,13:00
2022-04-22,21,Overcast.,6 km/h,95,1016 mbar,5,22:00
2022-04-23,21,Passing clouds.,No wind,95,1014 mbar,4,01:00
2022-04-23,20,Fog.,No wind,98,1014 mbar,3,04:00
2022-04-23,20,Fog.,7 km/h,96,1015 mbar,3,07:00
2022-04-23,27,Light rain. Partly sunny.,22 km/h,74,1012 mbar,3,13:00
2022-04-24,21,Fog.,6 km/h,96,1016 mbar,2,07:00
2022-04-24,29,Overcast.,22 km/h,67,1012 mbar,8,13:00
2022-04-24,22,Passing clouds.,11 km/h,95,1014 mbar,3,19:00
2022-04-25,20,Passing clouds.,9 km/h,96,1013 mbar,3,04:00
2022-04-25,19,Fog.,7 km/h,96,1014 mbar,2,07:00
2022-04-25,26,Thundershowers. Overcast.,19 km/h,74,1010 mbar,3,16:00
2022-04-25,22,Overcast.,9 km/h,N/A,N/A,5,19:00
2022-04-25,22,Light rain. Overcast.,15 km/h,97,1015 mbar,5,22:00
2022-04-26,21,Passing clouds.,No wind,92,1013 mbar,3,01:00
2022-04-26,21,Fog.,No wind,96,1014 mbar,3,07:00
2022-04-26,28,Thunderstorms. Partly sunny.,19 km/h,59,1012 mbar,6,13:00
2022-04-26,27,Partly sunny.,17 km/h,65,1011 mbar,7,16:00
2022-04-26,23,Passing clouds.,7 km/h,95,1014 mbar,6,22:00
2022-04-27,22,Passing clouds.,No wind,89,1012 mbar,5,04:00
2022-04-27,26,Scattered clouds.,11 km/h,68,1014 mbar,8,10:00
2022-04-27,28,Partly sunny.,28 km/h,58,1012 mbar,10,13:00
2022-04-27,25,Overcast.,15 km/h,73,1010 mbar,8,16:00
2022-04-27,22,Passing clouds.,9 km/h,91,1012 mbar,5,19:00
2022-04-27,23,Passing clouds.,9 km/h,95,1014 mbar,5,22:00
2022-04-28,22,Passing clouds.,11 km/h,86,1012 mbar,4,04:00
2022-04-28,21,Overcast.,7 km/h,96,1014 mbar,7,07:00
2022-04-28,27,Partly sunny.,7 km/h,65,1014 mbar,10,10:00
2022-04-28,27,Overcast.,15 km/h,63,1012 mbar,10,13:00
2022-04-28,24,Overcast.,6 km/h,67,1013 mbar,10,19:00
2022-04-28,23,Passing clouds.,7 km/h,71,1014 mbar,10,22:00
2022-04-29,23,Passing clouds.,7 km/h,79,1014 mbar,8,01:00
2022-04-29,21,Scattered clouds.,No wind,90,1014 mbar,4,07:00
2022-04-29,26,Partly sunny.,13 km/h,68,1016 mbar,6,10:00
2022-04-30,22,Passing clouds.,6 km/h,96,1014 mbar,4,01:00
2022-04-30,26,Partly sunny.,6 km/h,75,1014 mbar,5,10:00
2022-04-30,27,Thunderstorms. Overcast.,24 km/h,75,1012 mbar,5,13:00
2022-04-30,23,Passing clouds.,6 km/h,90,1013 mbar,5,19:00
2022-04-30,22,Passing clouds.,No wind,97,1015 mbar,4,22:00
2022-05-01,21,Passing clouds.,9 km/h,96,1013 mbar,4,04:00
2022-05-01,23,Passing clouds.,9 km/h,93,1014 mbar,7,22:00
2022-05-02,21,Scattered clouds.,4 km/h,91,1014 mbar,5,07:00
2022-05-02,27,Partly sunny.,9 km/h,71,1015 mbar,8,10:00
2022-05-02,23,Thunderstorms. Overcast.,15 km/h,88,1012 mbar,5,16:00
2022-05-02,21,Passing clouds.,11 km/h,91,1015 mbar,5,22:00
2022-05-03,20,Passing clouds.,4 km/h,96,1013 mbar,4,04:00
2022-05-03,27,Scattered clouds.,17 km/h,62,1015 mbar,8,10:00
2022-05-03,30,Scattered clouds.,9 km/h,49,1013 mbar,10,13:00
2022-05-03,27,Partly sunny.,17 km/h,65,1012 mbar,10,16:00
2022-05-03,23,Passing clouds.,15 km/h,87,1015 mbar,8,22:00
2022-05-04,22,Passing clouds.,7 km/h,95,1014 mbar,7,04:00
2022-05-04,21,Scattered clouds.,6 km/h,89,1014 mbar,5,07:00
2022-05-04,27,Scattered clouds.,19 km/h,70,1016 mbar,10,10:00
2022-05-04,29,Partly sunny.,19 km/h,59,1014 mbar,10,13:00
2022-05-04,22,Overcast.,6 km/h,92,1016 mbar,7,19:00
2022-05-04,22,Overcast.,No wind,91,1016 mbar,7,22:00
2022-05-05,22,Overcast.,No wind,95,1015 mbar,5,01:00
2022-05-05,20,Passing clouds.,No wind,92,1014 mbar,7,04:00
2022-05-05,21,Scattered clouds.,6 km/h,96,1015 mbar,5,07:00
2022-05-05,27,Scattered clouds.,6 km/h,72,1014 mbar,6,10:00
2022-05-05,28,Overcast.,17 km/h,63,1012 mbar,8,13:00
2022-05-05,27,Partly sunny.,7 km/h,75,1011 mbar,7,16:00
2022-05-05,24,Passing clouds.,11 km/h,90,1012 mbar,6,19:00
2022-05-06,22,Passing clouds.,No wind,96,1013 mbar,4,01:00
2022-05-06,22,Scattered clouds.,7 km/h,95,1014 mbar,5,07:00
2022-05-06,27,Scattered clouds.,9 km/h,68,1014 mbar,6,10:00
2022-05-06,28,Partly sunny.,15 km/h,70,1012 mbar,7,13:00
2022-05-06,28,Partly sunny.,15 km/h,73,1010 mbar,7,16:00
2022-05-07,22,Passing clouds.,6 km/h,93,1013 mbar,6,04:00
2022-05-07,27,Scattered clouds.,4 km/h,67,1014 mbar,6,10:00
2022-05-07,28,Partly sunny.,20 km/h,65,1011 mbar,10,16:00
2022-05-07,24,Thunderstorms. Overcast.,11 km/h,86,1013 mbar,5,19:00
2022-05-07,23,Overcast.,No wind,96,1015 mbar,5,22:00
2022-05-08,21,Passing clouds.,No wind,93,1013 mbar,4,04:00
2022-05-08,22,Fog.,4 km/h,96,1014 mbar,3,07:00
2022-05-08,27,Scattered clouds.,7 km/h,68,1015 mbar,6,10:00
2022-05-08,29,Partly sunny.,15 km/h,59,1012 mbar,6,13:00
2022-05-08,25,Thunderstorms. Partly sunny.,13 km/h,71,1011 mbar,7,16:00
2022-05-08,24,Passing clouds.,6 km/h,82,1013 mbar,7,19:00
2022-05-08,22,Passing clouds.,No wind,93,1014 mbar,6,22:00
2022-05-09,21,Partly sunny.,6 km/h,91,1014 mbar,4,07:00
2022-05-09,27,Partly sunny.,6 km/h,72,1014 mbar,5,10:00
2022-05-09,29,Partly sunny.,15 km/h,71,1012 mbar,5,13:00
2022-05-09,21,Light rain. Passing clouds.,6 km/h,95,1015 mbar,5,19:00
2022-05-09,21,Passing clouds.,7 km/h,96,1015 mbar,5,22:00
2022-05-10,21,Partly sunny.,6 km/h,91,1015 mbar,5,07:00
2022-05-10,29,Partly sunny.,13 km/h,70,1012 mbar,8,13:00
2022-05-10,24,Passing clouds.,No wind,89,1013 mbar,5,19:00
2022-05-10,24,Overcast.,11 km/h,95,1014 mbar,4,22:00
2022-05-11,23,Passing clouds.,No wind,93,1014 mbar,3,04:00
2022-05-11,22,Fog.,No wind,96,1015 mbar,3,07:00
2022-05-11,27,Partly sunny.,15 km/h,70,1012 mbar,6,13:00
2022-05-11,25,Passing clouds.,7 km/h,89,1012 mbar,4,19:00
2022-05-11,24,Passing clouds.,11 km/h,94,1014 mbar,4,22:00
2022-05-12,23,Overcast.,13 km/h,97,1014 mbar,4,01:00
2022-05-12,23,Thunderstorms. Overcast.,9 km/h,95,1014 mbar,4,04:00
2022-05-12,23,Partly sunny.,6 km/h,91,1015 mbar,5,07:00
2022-05-12,26,Overcast.,11 km/h,72,1016 mbar,8,10:00
2022-05-12,25,Passing clouds.,20 km/h,76,1014 mbar,10,19:00
2022-05-12,24,Passing clouds.,17 km/h,80,1015 mbar,8,22:00
2022-05-13,22,Passing clouds.,No wind,91,1014 mbar,7,04:00
2022-05-13,23,Scattered clouds.,4 km/h,86,1015 mbar,7,07:00
2022-05-13,27,Scattered clouds.,20 km/h,64,1016 mbar,7,10:00
2022-05-13,24,Passing clouds.,No wind,90,1016 mbar,5,22:00
2022-05-14,23,Overcast.,6 km/h,94,1015 mbar,5,01:00
2022-05-14,23,Passing clouds.,No wind,95,1014 mbar,5,04:00
2022-05-14,23,Light rain. Overcast.,4 km/h,96,1016 mbar,2,07:00
2022-05-14,27,Light rain. Overcast.,17 km/h,78,1014 mbar,4,13:00
2022-05-15,23,Partly sunny.,4 km/h,95,1017 mbar,3,07:00
2022-05-15,22,Overcast.,6 km/h,88,1016 mbar,7,19:00
2022-05-15,22,Passing clouds.,No wind,92,1018 mbar,5,22:00
2022-05-16,21,Passing clouds.,6 km/h,94,1016 mbar,4,01:00
2022-05-16,21,Passing clouds.,No wind,94,1015 mbar,4,04:00
2022-05-16,21,Fog.,6 km/h,96,1016 mbar,2,07:00
2022-05-16,21,Thundershowers. Low clouds.,11 km/h,96,1013 mbar,6,16:00
2022-05-16,22,Passing clouds.,6 km/h,90,1015 mbar,7,19:00
2022-05-16,22,Overcast.,No wind,96,1017 mbar,5,22:00
2022-05-17,22,Overcast.,No wind,92,1016 mbar,5,01:00
2022-05-17,21,Passing clouds.,No wind,94,1014 mbar,3,04:00
2022-05-17,21,Partly sunny.,7 km/h,95,1016 mbar,3,07:00
2022-05-17,28,Partly sunny.,9 km/h,66,1015 mbar,10,13:00
2022-05-17,21,Thunderstorms. Overcast.,6 km/h,96,1016 mbar,5,19:00
2022-05-17,22,Passing clouds.,No wind,96,1017 mbar,5,22:00
2022-05-18,20,Fog.,No wind,100,1015 mbar,3,04:00
2022-05-18,21,Partly sunny.,9 km/h,94,1017 mbar,4,07:00
2022-05-18,26,Scattered clouds.,9 km/h,70,1017 mbar,5,10:00
2022-05-18,28,Partly sunny.,22 km/h,68,1014 mbar,8,16:00
2022-05-18,25,Passing clouds.,11 km/h,79,1016 mbar,6,19:00
2022-05-18,24,Passing clouds.,No wind,90,1020 mbar,5,22:00
2022-05-19,23,Passing clouds.,11 km/h,93,1017 mbar,4,01:00
2022-05-19,22,Passing clouds.,6 km/h,95,1016 mbar,4,04:00
2022-05-19,22,Partly sunny.,No wind,87,1017 mbar,4,07:00
2022-05-19,26,Partly sunny.,15 km/h,72,1018 mbar,3,10:00
2022-05-19,26,Thunderstorms. Overcast.,15 km/h,77,1015 mbar,3,13:00
2022-05-19,24,Thunderstorms. Overcast.,9 km/h,81,1015 mbar,4,16:00
2022-05-19,23,Overcast.,7 km/h,92,1016 mbar,4,19:00
2022-05-19,22,Overcast.,No wind,95,1017 mbar,4,22:00
2022-05-20,21,Overcast.,No wind,95,1016 mbar,3,01:00
2022-05-20,22,Partly sunny.,6 km/h,93,1016 mbar,3,07:00
2022-05-20,22,Passing clouds.,6 km/h,93,1015 mbar,7,19:00
2022-05-20,22,Passing clouds.,9 km/h,95,1017 mbar,7,22:00
2022-05-21,21,Passing clouds.,No wind,94,1016 mbar,6,01:00
2022-05-21,22,Light rain. Partly sunny.,No wind,91,1016 mbar,6,07:00
2022-05-21,25,Overcast.,No wind,82,1016 mbar,3,10:00
2022-05-21,26,Overcast.,11 km/h,72,1013 mbar,5,13:00
2022-05-21,25,Partly sunny.,19 km/h,86,1012 mbar,6,16:00
2022-05-21,22,Passing clouds.,6 km/h,92,1016 mbar,7,22:00
2022-05-22,22,Passing clouds.,No wind,95,1013 mbar,3,04:00
2022-05-22,21,Fog.,4 km/h,96,1014 mbar,2,07:00
2022-05-22,25,Partly sunny.,11 km/h,83,1015 mbar,6,10:00
2022-05-22,25,Overcast.,9 km/h,84,1013 mbar,7,13:00
2022-05-22,25,Overcast.,13 km/h,73,1011 mbar,8,16:00
2022-05-22,23,Overcast.,7 km/h,97,1013 mbar,5,19:00
2022-05-22,22,Overcast.,No wind,94,1014 mbar,3,22:00
2022-05-23,21,Overcast.,No wind,96,1013 mbar,3,01:00
2022-05-23,20,Passing clouds.,No wind,96,1013 mbar,4,04:00
2022-05-23,20,Fog.,7 km/h,96,1014 mbar,3,07:00
2022-05-23,25,Partly sunny.,22 km/h,77,1014 mbar,6,10:00
2022-05-23,28,Partly sunny.,17 km/h,62,1012 mbar,10,13:00
2022-05-23,27,Thunderstorms. Overcast.,7 km/h,69,1012 mbar,6,16:00
2022-05-23,23,Passing clouds.,6 km/h,86,1014 mbar,7,19:00
2022-05-23,22,Passing clouds.,6 km/h,98,1015 mbar,6,22:00
2022-05-24,20,Passing clouds.,No wind,96,1014 mbar,4,04:00
2022-05-24,21,Scattered clouds.,No wind,91,1016 mbar,5,07:00
2022-05-24,26,Overcast.,11 km/h,75,1015 mbar,7,13:00
2022-05-24,24,Passing clouds.,9 km/h,88,1015 mbar,6,19:00
2022-05-24,23,Passing clouds.,4 km/h,91,1018 mbar,5,22:00
2022-05-25,22,Partly sunny.,6 km/h,93,1017 mbar,5,07:00
2022-05-25,24,Overcast.,22 km/h,91,1014 mbar,6,13:00
2022-05-25,21,Passing clouds.,No wind,94,1017 mbar,4,22:00
2022-05-26,20,Passing clouds.,No wind,93,1016 mbar,4,01:00
2022-05-26,21,Fog.,No wind,97,1017 mbar,3,07:00
2022-05-26,26,Partly sunny.,6 km/h,66,1015 mbar,5,13:00
2022-05-26,22,Passing clouds.,6 km/h,88,1014 mbar,3,19:00
2022-05-26,21,Passing clouds.,No wind,95,1016 mbar,3,22:00
2022-05-27,20,Passing clouds.,4 km/h,95,1014 mbar,5,01:00
2022-05-27,21,Scattered clouds.,7 km/h,87,1015 mbar,7,07:00
2022-05-27,26,Partly sunny.,No wind,60,1016 mbar,6,10:00
2022-05-27,29,Partly sunny.,22 km/h,51,1013 mbar,7,13:00
2022-05-27,28,Partly sunny.,11 km/h,59,1012 mbar,7,16:00
2022-05-27,24,Thunderstorms. Overcast.,22 km/h,81,1015 mbar,6,19:00
2022-05-28,22,Overcast.,6 km/h,92,1015 mbar,4,01:00
2022-05-28,21,Fog.,6 km/h,96,1014 mbar,3,04:00
2022-05-28,20,Fog.,No wind,96,1016 mbar,3,07:00
2022-05-28,25,Scattered clouds.,19 km/h,74,1015 mbar,7,10:00
2022-05-28,26,Partly sunny.,22 km/h,55,1013 mbar,10,16:00
2022-05-28,22,Passing clouds.,9 km/h,74,1014 mbar,10,19:00
2022-05-28,22,Passing clouds.,No wind,83,1015 mbar,7,22:00
2022-05-29,21,Passing clouds.,No wind,88,1015 mbar,7,01:00
2022-05-29,20,Overcast.,9 km/h,93,1015 mbar,5,04:00
2022-05-29,20,Scattered clouds.,No wind,96,1016 mbar,5,07:00
2022-05-29,25,Scattered clouds.,9 km/h,69,1015 mbar,10,10:00
2022-05-29,28,Scattered clouds.,17 km/h,61,1013 mbar,10,13:00
2022-05-30,19,Passing clouds.,No wind,96,1013 mbar,6,04:00
2022-05-30,21,Partly sunny.,6 km/h,91,1014 mbar,6,07:00
2022-05-31,22,Passing clouds.,9 km/h,88,1015 mbar,7,22:00
2022-06-01,20,Haze.,No wind,95,1015 mbar,5,01:00
2022-06-01,20,Passing clouds.,No wind,94,1014 mbar,5,04:00
2022-06-01,20,Fog.,No wind,96,1015 mbar,2,07:00
2022-06-01,26,Scattered clouds.,6 km/h,69,1015 mbar,4,10:00
2022-06-01,28,Partly sunny.,17 km/h,63,1012 mbar,6,16:00
2022-06-01,24,Overcast.,13 km/h,88,1014 mbar,5,19:00
2022-06-04,25,Partly sunny.,No wind,74,1016 mbar,3,10:00
2022-06-04,28,Partly sunny.,17 km/h,69,1014 mbar,5,13:00
2022-06-04,24,Light rain. Overcast.,6 km/h,84,1013 mbar,5,16:00
2022-06-04,23,Passing clouds.,11 km/h,84,1015 mbar,5,19:00
2022-06-04,23,Passing clouds.,No wind,87,1017 mbar,5,22:00
2022-06-05,21,Fog.,11 km/h,87,1016 mbar,3,07:00
2022-06-05,26,Partly sunny.,7 km/h,70,1016 mbar,5,10:00
2022-06-05,28,Partly sunny.,15 km/h,65,1014 mbar,7,13:00
2022-06-05,24,Thundershowers. Overcast.,17 km/h,86,1014 mbar,2,16:00
2022-06-05,21,Light rain. Overcast.,4 km/h,95,1015 mbar,4,19:00
2022-06-05,22,Passing clouds.,7 km/h,95,1016 mbar,4,22:00
2022-06-06,21,Passing clouds.,4 km/h,94,1015 mbar,6,01:00
2022-06-06,20,Fog.,6 km/h,96,1015 mbar,2,07:00
2022-06-06,23,Partly sunny.,4 km/h,89,1016 mbar,3,10:00
2022-06-06,26,Overcast.,9 km/h,77,1014 mbar,4,13:00
2022-06-06,24,Thundershowers. Overcast.,9 km/h,77,1014 mbar,3,16:00
2022-06-06,20,Thundershowers. Overcast.,No wind,97,1016 mbar,5,19:00
2022-06-06,20,Light rain. Overcast.,No wind,98,1016 mbar,4,22:00
2022-06-07,20,Passing clouds.,No wind,95,1014 mbar,4,01:00
2022-06-07,20,Fog.,No wind,95,1013 mbar,3,04:00
2022-06-07,20,Fog.,No wind,97,1014 mbar,3,07:00
2022-06-07,26,Scattered clouds.,4 km/h,72,1014 mbar,5,10:00
2022-06-07,26,Partly sunny.,17 km/h,74,1012 mbar,8,13:00
2022-06-07,22,Partly sunny.,19 km/h,90,1012 mbar,8,16:00
2022-06-07,23,Passing clouds.,7 km/h,93,1014 mbar,5,19:00
2022-06-07,22,Passing clouds.,6 km/h,95,1016 mbar,5,22:00
2022-06-08,19,Passing clouds.,No wind,96,1014 mbar,4,04:00
2022-06-08,20,Overcast.,No wind,94,1016 mbar,4,07:00
2022-06-08,24,Partly sunny.,9 km/h,83,1016 mbar,6,10:00
2022-06-08,25,Overcast.,17 km/h,74,1013 mbar,7,13:00
2022-06-08,25,Thunderstorms. Partly sunny.,6 km/h,79,1012 mbar,7,16:00
2022-06-08,23,Passing clouds.,11 km/h,90,1014 mbar,5,19:00
2022-06-08,23,Passing clouds.,No wind,91,1016 mbar,7,22:00
2022-06-09,22,Passing clouds.,6 km/h,93,1015 mbar,7,01:00
2022-06-09,22,Passing clouds.,4 km/h,95,1014 mbar,4,04:00
2022-06-09,20,Partly sunny.,4 km/h,91,1015 mbar,5,07:00
2022-06-09,24,Partly sunny.,9 km/h,77,1016 mbar,5,10:00
2022-06-09,27,Overcast.,11 km/h,62,1014 mbar,6,13:00
2022-06-09,23,Light rain. Overcast.,11 km/h,89,1014 mbar,5,16:00
2022-06-09,22,Passing clouds.,4 km/h,95,1016 mbar,6,19:00
2022-06-09,21,Passing clouds.,No wind,95,1016 mbar,5,22:00
2022-06-10,20,Passing clouds.,No wind,94,1016 mbar,5,01:00
2022-06-10,20,Overcast.,No wind,93,1014 mbar,4,04:00
